transaction_id,customer_id,transaction_date,transaction_type,amount,branch_id,fraud_label
TXN000372,CUST0258,2023-07-17,Transfer,6135.23,KOL-007,0
TXN000373,CUST0235,2023-09-28,Deposit,1754.56,JAI-009,0
TXN000374,CUST0005,2024-06-17,Deposit,11388.64,CHN-004,0
TXN000375,CUST0167,2023-08-21,Transfer,,LKN-010,0
TXN000376,CUST0281,2023-10-04,Transfer,,CHN-004,0
TXN000377,CUST0176,2024-05-09,Transfer,106096.19,BLR-003,0
TXN000378,CUST0215,2023-10-16,Transfer,4379.67,PUN-006,0
TXN000379,CUST0231,2023-11-21,Withdrawal,19518.69,LKN-010,0
TXN000380,CUST0352,2024-04-20,Withdrawal,2113.69,DL-002,0
TXN000381,CUST0285,2023-10-29,Bill Payment,4712.69,KOL-007,0
TXN000382,CUST0243,2023-09-15,Deposit,41149.24,BLR-003,0
TXN000383,CUST0458,2023-09-07,Transfer,2316.1,AHM-008,0
TXN000384,CUST0440,2024-04-13,Deposit,43258.03,KOL-007,0
TXN000385,CUST0031,2023-09-22,Withdrawal,11490.8,HYD-005,1
TXN000386,CUST0050,2024-05-18,Bill Payment,2502.49,PUN-006,0
TXN000387,CUST0287,2024-01-01,Transfer,10497.47,PUN-006,1
TXN000388,CUST0180,2023-09-01,Withdrawal,15788.95,LKN-010,1
TXN000389,CUST0276,2024-05-28,Withdrawal,10364.81,HYD-005,0
TXN000390,CUST0262,2024-06-09,Bill Payment,746.75,AHM-008,0
TXN000391,CUST0315,2024-01-12,Transfer,2053.78,AHM-008,0
TXN000392,CUST0445,2023-09-13,Withdrawal,3651.81,PUN-006,0
TXN000393,CUST0293,2024-05-09,Bill Payment,4494.82,DL-002,0
TXN000394,CUST0117,2023-12-23,Transfer,10350.67,PUN-006,0
TXN000395,CUST0137,2024-06-28,Bill Payment,6082.93,HYD-005,0
TXN000396,CUST0383,2024-01-02,Bill Payment,989.88,KOL-007,0
TXN000397,CUST0065,2023-07-12,Withdrawal,7756.12,HYD-005,0
TXN000398,CUST0384,2024-06-23,Deposit,10226.14,CHN-004,0
TXN000399,CUST0049,2023-08-22,Deposit,9621.43,AHM-008,0
TXN000400,CUST0395,2023-07-14,Bill Payment,17978.59,JAI-009,0
TXN000401,CUST0054,2023-08-12,Transfer,13369.17,LKN-010,0
TXN000402,CUST0477,2024-05-31,Bill Payment,8527.2,HYD-005,0
TXN000403,CUST0227,2023-11-23,Withdrawal,4517.89,BLR-003,0
TXN000404,CUST0015,2023-09-26,Deposit,669.71,PUN-006,0
TXN000405,CUST0443,2023-12-14,Bill Payment,,AHM-008,0
TXN000406,CUST0479,00/00/0000,Transfer,6305.8,JAI-009,0
TXN000407,CUST0277,2024-06-22,Withdrawal,6808.28,LKN-010,1
TXN000408,CUST0384,2024-05-19,Bill Payment,1061.99,JAI-009,0
TXN000409,CUST0159,2024-03-30,Transfer,1343.1,AHM-008,0
TXN000410,CUST0227,2023-08-15,Transfer,17392.31,PUN-006,0
TXN000411,CUST0156,2023-09-18,Deposit,4686.93,MU-001,0
TXN000412,CUST0177,2023-09-08,Transfer,11134.47,AHM-008,0
TXN000413,CUST0473,2024-06-17,Bill Payment,5084.65,AHM-008,0
TXN000414,CUST0409,00/00/0000,Transfer,5093.43,LKN-010,0
TXN000415,CUST0281,2023-07-04,Transfer,15152.8,CHN-004,0
TXN000416,CUST0224,2024-04-13,Bill Payment,2645.85,CHN-004,0
TXN000417,CUST0200,2024-05-26,Bill Payment,5515.65,CHN-004,0
TXN000418,CUST0321,2024-02-02,Withdrawal,2822.19,JAI-009,0
TXN000419,CUST0414,2024-05-09,Transfer,2917.86,HYD-005,0
TXN000420,CUST0415,2024-03-29,Transfer,3391.38,KOL-007,0
TXN000421,CUST0094,2023-08-05,Withdrawal,6416.07,HYD-005,1
TXN000422,CUST0317,2024-02-19,Bill Payment,2766.95,HYD-005,0
TXN000423,CUST0097,2024-03-08,Transfer,22179.14,MU-001,0
TXN000424,CUST0012,2024-03-30,Withdrawal,,DL-002,0
TXN000425,CUST0367,2023-09-03,Bill Payment,3927.48,MU-001,0
TXN000426,CUST0008,2023-09-16,Bill Payment,2899.58,CHN-004,0
TXN000427,CUST0403,2023-12-07,Bill Payment,27899.76,PUN-006,0
TXN000428,CUST0170,2023-07-17,Deposit,6222.12,BLR-003,0
TXN000429,CUST0037,2024-01-17,Bill Payment,16953.23,BLR-003,0
TXN000430,CUST0419,2023-11-06,Bill Payment,826.61,MU-001,0
TXN000431,CUST0128,2024-06-30,Bill Payment,6771.38,AHM-008,0
TXN000432,CUST0102,2023-07-18,Bill Payment,14293.45,DL-002,0
TXN000433,CUST0243,2023-10-15,Bill Payment,,HYD-005,0
TXN000434,CUST0323,2023-09-20,Deposit,17651.51,JAI-009,0
TXN000435,CUST0247,2023-11-07,Transfer,2641.9,CHN-004,0
TXN000436,CUST0443,2023-07-27,Withdrawal,26667.93,DL-002,1
TXN000437,CUST0167,2024-02-08,Deposit,77549.97,BLR-003,0
TXN000438,CUST0062,2024-04-25,Bill Payment,3179.86,CHN-004,1
TXN000439,CUST0298,2023-07-22,Bill Payment,2879.57,LKN-010,0
TXN000440,CUST0128,2023-08-15,Withdrawal,28115.08,AHM-008,0
TXN000441,CUST0174,2024-05-12,Deposit,32711.65,MU-001,0
TXN000442,CUST0360,2023-09-17,Deposit,2624.3,BLR-003,0
TXN000443,CUST0286,2023-12-10,Transfer,2968.39,AHM-008,0
TXN000444,CUST0353,2023-07-11,Bill Payment,3504.69,PUN-006,0
TXN000445,CUST0461,2023-11-06,Deposit,,AHM-008,0
TXN000446,CUST0151,2024-04-12,Bill Payment,1632.09,CHN-004,0
TXN000447,CUST0179,2024-04-04,Transfer,1472.96,AHM-008,0
TXN000448,CUST0469,2024-05-02,Withdrawal,1955.97,DL-002,0
TXN000449,CUST0152,2024-02-16,Transfer,4714.41,JAI-009,0
TXN000450,CUST0398,2023-07-01,Bill Payment,6509.76,BLR-003,0
TXN000451,CUST0439,2024-05-13,Transfer,31590.15,LKN-010,0
TXN000452,CUST0338,2023-08-02,Bill Payment,1483.23,CHN-004,0
TXN000453,CUST0393,2024-03-11,Withdrawal,16013.49,LKN-010,1
TXN000454,CUST0329,2024-01-26,Transfer,3801.74,DL-002,0
TXN000455,CUST0035,2024-06-02,Deposit,4631.53,BLR-003,0
TXN000456,CUST0104,2023-07-17,Deposit,11045.56,AHM-008,0
TXN000457,CUST0293,2023-07-17,Bill Payment,1277.59,AHM-008,0
TXN000458,CUST0303,2024-06-24,Transfer,,MU-001,0
TXN000459,CUST0368,2024-05-06,Deposit,6001.37,MU-001,0
TXN000460,CUST0336,2023-10-15,Bill Payment,8874.54,DL-002,0
TXN000461,CUST0032,2024-05-23,Transfer,6953.51,JAI-009,0
TXN000462,CUST0421,2024-01-29,Transfer,93560.18,MU-001,0
TXN000463,CUST0271,2023-11-14,Deposit,2286.35,DL-002,0
TXN000464,CUST0484,2023-08-09,Withdrawal,2598.8,JAI-009,0
TXN000465,CUST0273,2023-10-27,Bill Payment,2326.76,CHN-004,0
TXN000466,CUST0128,2024-06-01,Withdrawal,2523.56,JAI-009,0
TXN000467,CUST0383,2024-01-29,Deposit,2287.32,LKN-010,0
TXN000468,CUST0360,2024-02-20,Bill Payment,20472.13,DL-002,0
TXN000469,CUST0282,00/00/0000,Bill Payment,27027.36,JAI-009,0
TXN000470,CUST0274,2023-09-19,Bill Payment,2477.75,PUN-006,0
TXN000471,CUST0167,2024-04-07,Transfer,1810.17,KOL-007,0
TXN000472,CUST0423,2024-02-06,Transfer,8653.32,LKN-010,0
TXN000473,CUST0110,2024-04-05,Bill Payment,2533.44,JAI-009,0
TXN000474,CUST0185,2023-11-08,Bill Payment,10504.07,AHM-008,0
TXN000475,CUST0372,2023-07-01,Deposit,6269.85,HYD-005,0
TXN000476,CUST0070,2024-03-22,Transfer,797.2,MU-001,0
TXN000477,CUST0110,2023-10-22,Transfer,31476.81,MU-001,0
TXN000478,CUST0422,2024-06-18,Transfer,42406.34,JAI-009,0
TXN000479,CUST0475,2024-04-18,Withdrawal,2355.84,DL-002,0
TXN000480,CUST0080,2023-12-30,Withdrawal,3086.39,HYD-005,0
TXN000481,CUST0128,2024-04-24,Withdrawal,6926.01,HYD-005,0
TXN000482,CUST0293,2023-08-17,Bill Payment,7341.86,LKN-010,0
TXN000483,CUST0371,2023-08-09,Transfer,10831.93,AHM-008,0
TXN000484,CUST0360,2024-06-18,Deposit,54843.86,LKN-010,0
TXN000485,CUST0375,2023-07-20,Bill Payment,3974.54,DL-002,0
TXN000486,CUST0179,2023-12-19,Bill Payment,1885.68,KOL-007,0
TXN000487,CUST0446,2023-08-31,Withdrawal,939.0,LKN-010,1
TXN000488,CUST0399,2024-05-20,Bill Payment,2044.45,MU-001,0
TXN000489,CUST0164,2023-07-22,Withdrawal,4723.23,PUN-006,0
TXN000490,CUST0079,2023-10-22,Deposit,42339.23,KOL-007,0
TXN000491,CUST0295,2024-04-30,Deposit,2640.88,CHN-004,0
TXN000492,CUST0076,2024-01-18,Withdrawal,6428.82,PUN-006,1
TXN000493,CUST0382,2024-04-18,Deposit,4818.86,JAI-009,0
TXN000494,CUST0205,2023-08-13,Bill Payment,20456.83,BLR-003,0
TXN000495,CUST0287,2024-03-03,Withdrawal,101958.27,AHM-008,0
TXN000496,CUST0101,2024-04-18,Withdrawal,2599.2,CHN-004,0
TXN000497,CUST0166,00/00/0000,Deposit,2731.68,DL-002,0
TXN000498,CUST0188,2024-02-02,Transfer,17205.65,CHN-004,0
TXN000499,CUST0336,00/00/0000,Deposit,11139.69,HYD-005,0
TXN000500,CUST0316,2023-12-27,Bill Payment,45073.46,LKN-010,0
TXN000501,CUST0474,2023-07-23,Withdrawal,9904.2,CHN-004,1
TXN000502,CUST0388,2023-09-18,Deposit,3193.43,DL-002,0
TXN000503,CUST0486,2023-11-02,Withdrawal,9984.47,HYD-005,1
TXN000504,CUST0412,2024-06-20,Deposit,18591.21,HYD-005,0
TXN000505,CUST0170,2023-07-12,Withdrawal,13155.28,JAI-009,1
TXN000506,CUST0268,2024-04-05,Transfer,9033.8,JAI-009,0
TXN000507,CUST0356,2023-09-11,Deposit,,KOL-007,0
TXN000508,CUST0270,2024-06-04,Deposit,19993.34,HYD-005,0
TXN000509,CUST0103,2023-11-23,Transfer,25811.9,MU-001,0
TXN000510,CUST0035,2023-07-05,Bill Payment,10704.85,HYD-005,0
TXN000511,CUST0185,00/00/0000,Deposit,4021.69,MU-001,0
TXN000512,CUST0198,2024-05-28,Withdrawal,5860.89,KOL-007,1
TXN000513,CUST0051,2024-06-28,Transfer,20906.4,AHM-008,0
TXN000514,CUST0046,2024-03-29,Withdrawal,1843.97,CHN-004,0
TXN000515,CUST0288,2024-02-20,Deposit,7649.59,MU-001,0
TXN000516,CUST0157,2024-03-28,Transfer,3065.58,AHM-008,0
TXN000517,CUST0010,2023-09-19,Transfer,5087.26,PUN-006,0
TXN000518,CUST0121,2023-12-02,Transfer,22791.48,MU-001,0
TXN000519,CUST0456,2024-01-15,Deposit,6181.52,JAI-009,0
TXN000520,CUST0078,2023-10-24,Transfer,5196.41,KOL-007,0
TXN000521,CUST0374,2023-08-14,Bill Payment,961.19,JAI-009,0
TXN000522,CUST0447,2024-05-09,Withdrawal,12034.16,KOL-007,1
TXN000523,CUST0219,2023-09-17,Transfer,10663.49,LKN-010,0
TXN000524,CUST0068,2024-04-03,Withdrawal,65900.79,BLR-003,1
TXN000525,CUST0410,2024-06-15,Withdrawal,3397.06,BLR-003,1
TXN000526,CUST0461,2024-06-26,Withdrawal,6393.14,KOL-007,1
TXN000527,CUST0336,2023-09-13,Withdrawal,6629.34,PUN-006,1
TXN000528,CUST0486,2024-03-29,Deposit,32628.58,BLR-003,0
TXN000529,CUST0373,2023-09-13,Deposit,4383.69,PUN-006,0
TXN000530,CUST0493,2024-01-28,Bill Payment,6869.36,HYD-005,0
TXN000531,CUST0478,2024-05-22,Transfer,10193.2,BLR-003,0
TXN000532,CUST0068,2023-08-24,Withdrawal,6148.3,MU-001,1
TXN000533,CUST0316,2024-05-09,Transfer,,LKN-010,0
TXN000534,CUST0306,2023-10-27,Withdrawal,6203.74,CHN-004,0
TXN000535,CUST0041,2023-12-31,Bill Payment,17825.02,BLR-003,0
TXN000536,CUST0241,2024-05-05,Transfer,1433.94,BLR-003,0
TXN000537,CUST0243,2024-03-08,Withdrawal,5765.02,BLR-003,0
TXN000538,CUST0210,2023-07-17,Deposit,2121.45,HYD-005,0
TXN000539,CUST0381,2023-10-22,Withdrawal,20620.81,CHN-004,0
TXN000540,CUST0444,2024-02-10,Bill Payment,790.11,PUN-006,0
TXN000541,CUST0219,2023-11-04,Bill Payment,2513.15,MU-001,0
TXN000542,CUST0369,2024-01-11,Transfer,7728.38,KOL-007,0
TXN000543,CUST0305,2024-04-18,Deposit,32164.83,JAI-009,0
TXN000544,CUST0424,2024-02-19,Deposit,4541.9,CHN-004,0
TXN000545,CUST0377,2024-01-19,Deposit,2524.4,JAI-009,0
TXN000546,CUST0493,2024-05-18,Deposit,46975.83,CHN-004,0
TXN000547,CUST0453,2024-01-20,Transfer,864.7,HYD-005,0
TXN000548,CUST0151,2024-02-02,Deposit,351.23,JAI-009,0
TXN000549,CUST0425,2024-02-23,Bill Payment,8333.32,DL-002,0
TXN000550,CUST0093,2023-08-27,Withdrawal,2690.64,KOL-007,1
TXN000551,CUST0013,2024-02-16,Withdrawal,1443.06,AHM-008,0
TXN000552,CUST0459,2024-06-29,Withdrawal,11499.14,AHM-008,0
TXN000553,CUST0355,2023-12-13,Withdrawal,6585.07,DL-002,1
TXN000554,CUST0231,2024-06-26,Transfer,2497.65,DL-002,0
TXN000555,CUST0373,2024-01-13,Withdrawal,1057.47,KOL-007,1
TXN000556,CUST0394,2023-07-23,Withdrawal,14001.91,PUN-006,0
TXN000557,CUST0442,2024-06-02,Withdrawal,10724.02,BLR-003,1
TXN000558,CUST0394,2023-09-30,Deposit,4363.32,KOL-007,0
TXN000559,CUST0148,2024-02-14,Withdrawal,45069.65,DL-002,0
TXN000560,CUST0002,2023-10-12,Transfer,1360.9,MU-001,0
TXN000561,CUST0279,2024-03-12,Deposit,,LKN-010,0
TXN000562,CUST0112,2023-10-30,Bill Payment,2142.46,AHM-008,0
TXN000563,CUST0308,2023-08-10,Deposit,4653.14,CHN-004,0
TXN000564,CUST0318,2023-11-20,Withdrawal,6581.43,MU-001,0
TXN000565,CUST0335,2023-07-29,Transfer,3679.44,MU-001,0
TXN000566,CUST0342,2023-07-17,Transfer,7498.56,PUN-006,0
TXN000567,CUST0056,2023-07-26,Bill Payment,1094.61,BLR-003,0
TXN000568,CUST0313,2023-11-23,Withdrawal,27792.39,AHM-008,0
TXN000569,CUST0477,2024-01-01,Deposit,4453.38,DL-002,0
TXN000570,CUST0189,00/00/0000,Bill Payment,18783.89,DL-002,0
TXN000571,CUST0034,2024-04-07,Transfer,,AHM-008,0
TXN000572,CUST0441,2024-06-20,Transfer,8502.4,PUN-006,0
TXN000573,CUST0108,2024-03-25,Withdrawal,9737.32,LKN-010,0
TXN000574,CUST0374,2024-04-18,Deposit,8410.62,AHM-008,0
TXN000575,CUST0479,2024-05-05,Transfer,10628.21,KOL-007,0
TXN000576,CUST0133,2023-12-10,Transfer,24221.19,BLR-003,0
TXN000577,CUST0267,2024-03-11,Bill Payment,6221.87,AHM-008,0
TXN000578,CUST0120,2024-05-08,Transfer,11508.08,CHN-004,1
TXN000579,CUST0239,2023-07-13,Deposit,4413.03,CHN-004,0
TXN000580,CUST0212,2024-01-29,Deposit,27671.01,PUN-006,0
TXN000581,CUST0109,2024-05-22,Deposit,2182.72,CHN-004,0
TXN000582,CUST0405,2023-11-08,Deposit,,HYD-005,0
TXN000583,CUST0166,2024-04-07,Deposit,4683.54,DL-002,0
TXN000584,CUST0203,2023-12-22,Deposit,882.77,BLR-003,0
TXN000585,CUST0473,2023-12-21,Bill Payment,5731.46,AHM-008,0
TXN000586,CUST0070,2024-05-26,Bill Payment,2170.55,BLR-003,0
TXN000587,CUST0459,2024-03-31,Transfer,13477.44,AHM-008,0
TXN000588,CUST0476,2024-01-28,Deposit,2245.88,JAI-009,0
TXN000589,CUST0162,2024-06-12,Deposit,2877.22,CHN-004,0
TXN000590,CUST0410,2023-12-17,Transfer,509.05,DL-002,0
TXN000591,CUST0431,2023-11-21,Deposit,2856.16,PUN-006,0
TXN000592,CUST0274,2024-05-16,Withdrawal,268.1,LKN-010,0
TXN000593,CUST0305,2023-10-04,Deposit,734.59,HYD-005,0
TXN000594,CUST0364,2023-12-09,Deposit,12240.4,HYD-005,0
TXN000595,CUST0450,2024-03-11,Withdrawal,12619.02,PUN-006,1
TXN000596,CUST0111,2023-12-02,Transfer,8189.02,BLR-003,0
TXN000597,CUST0399,2023-07-20,Withdrawal,1540.14,DL-002,0
TXN000598,CUST0410,2023-07-13,Bill Payment,,JAI-009,0
TXN000599,CUST0473,2023-12-22,Bill Payment,4893.57,JAI-009,0
TXN000600,CUST0074,2023-12-15,Deposit,1224.1,JAI-009,0
TXN000601,CUST0106,2023-09-06,Deposit,,AHM-008,0
TXN000602,CUST0060,2024-03-24,Deposit,14084.56,HYD-005,0
TXN000603,CUST0435,2024-06-16,Deposit,3770.05,PUN-006,0
TXN000604,CUST0053,2023-07-24,Transfer,,MU-001,0
TXN000605,CUST0328,2023-12-07,Withdrawal,6311.06,PUN-006,0
TXN000606,CUST0142,2023-11-24,Transfer,424.08,AHM-008,0
TXN000607,CUST0077,2023-11-17,Withdrawal,3653.3,HYD-005,1
TXN000608,CUST0287,2024-05-14,Deposit,2168.13,CHN-004,0
TXN000609,CUST0164,2024-04-07,Transfer,1477.43,BLR-003,0
TXN000610,CUST0294,2023-11-23,Withdrawal,3507.57,BLR-003,0
TXN000611,CUST0457,2024-05-09,Transfer,42498.49,JAI-009,0
TXN000612,CUST0015,2023-09-05,Bill Payment,10604.26,MU-001,0
TXN000613,CUST0045,2023-07-28,Bill Payment,2476.46,KOL-007,0
TXN000614,CUST0457,2024-05-01,Bill Payment,9770.27,LKN-010,0
TXN000615,CUST0419,2023-12-18,Withdrawal,26350.08,JAI-009,0
TXN000616,CUST0291,2024-02-24,Withdrawal,14906.62,DL-002,1
TXN000617,CUST0240,2024-06-22,Deposit,,AHM-008,0
TXN000618,CUST0364,2024-05-25,Bill Payment,2261.26,AHM-008,0
TXN000619,CUST0074,2023-10-23,Transfer,,PUN-006,0
TXN000620,CUST0470,2024-06-23,Transfer,7880.78,PUN-006,0
TXN000621,CUST0034,2023-07-16,Bill Payment,14389.18,DL-002,0
TXN000622,CUST0434,2024-02-22,Withdrawal,10532.34,HYD-005,0
TXN000623,CUST0295,2024-05-05,Withdrawal,17317.33,JAI-009,0
TXN000624,CUST0408,2024-06-30,Deposit,2585.61,PUN-006,0
TXN000625,CUST0406,2023-08-06,Transfer,23881.82,JAI-009,0
TXN000626,CUST0212,2024-04-28,Withdrawal,6229.92,LKN-010,0
TXN000627,CUST0499,2023-09-20,Bill Payment,59296.94,KOL-007,0
TXN000628,CUST0417,2023-10-15,Bill Payment,2149.47,KOL-007,0
TXN000629,CUST0279,2023-12-23,Withdrawal,39464.49,BLR-003,0
TXN000630,CUST0379,2023-08-09,Bill Payment,6232.25,DL-002,0
TXN000631,CUST0167,2024-02-23,Deposit,2249.13,AHM-008,0
TXN000632,CUST0036,2024-01-24,Deposit,2749.95,LKN-010,0
TXN000633,CUST0168,2024-01-11,Bill Payment,3346.21,MU-001,0
TXN000634,CUST0455,2023-09-10,Deposit,8176.33,BLR-003,0
TXN000635,CUST0273,2024-02-17,Transfer,9204.08,KOL-007,0
TXN000636,CUST0101,2024-02-14,Withdrawal,2468.98,PUN-006,0
TXN000637,CUST0156,2024-06-12,Bill Payment,4773.21,PUN-006,0
TXN000638,CUST0005,00/00/0000,Bill Payment,64262.04,BLR-003,0
TXN000639,CUST0190,2023-08-01,Deposit,39067.72,MU-001,0
TXN000640,CUST0057,2023-12-31,Transfer,8296.49,MU-001,0
TXN000641,CUST0303,2024-06-24,Bill Payment,5144.09,PUN-006,0
TXN000642,CUST0196,2024-01-24,Bill Payment,5676.2,JAI-009,0
TXN000643,CUST0244,2023-09-27,Withdrawal,10262.19,CHN-004,0
TXN000644,CUST0431,2024-01-01,Bill Payment,1440.36,BLR-003,0
TXN000645,CUST0065,2024-06-08,Withdrawal,,MU-001,0
TXN000646,CUST0074,2023-07-09,Bill Payment,663.61,KOL-007,0
TXN000647,CUST0044,00/00/0000,Withdrawal,7935.23,KOL-007,0
TXN000648,CUST0310,2024-06-21,Bill Payment,10685.42,LKN-010,0
TXN000649,CUST0218,2024-03-17,Bill Payment,2752.26,KOL-007,0
TXN000650,CUST0218,2023-10-04,Deposit,32493.14,LKN-010,0
TXN000651,CUST0365,2023-10-30,Transfer,1128.99,KOL-007,0
TXN000652,CUST0188,2024-04-21,Deposit,847.89,MU-001,0
TXN000653,CUST0189,2024-06-25,Deposit,6433.94,LKN-010,0
TXN000654,CUST0041,2024-06-18,Withdrawal,17266.4,JAI-009,0
TXN000655,CUST0239,2023-11-21,Deposit,37075.56,JAI-009,0
TXN000656,CUST0126,2023-08-15,Bill Payment,2833.7,DL-002,0
TXN000657,CUST0409,2024-04-02,Transfer,17933.34,LKN-010,0
TXN000658,CUST0274,2023-12-23,Deposit,4692.82,AHM-008,0
TXN000659,CUST0294,2024-02-26,Transfer,3995.19,KOL-007,0
TXN000660,CUST0149,2023-11-28,Withdrawal,14191.41,MU-001,0
TXN000661,CUST0384,2024-05-01,Transfer,10751.36,LKN-010,0
TXN000662,CUST0243,2024-05-18,Withdrawal,741.24,LKN-010,0
TXN000663,CUST0415,2023-11-27,Deposit,28907.27,HYD-005,0
TXN000664,CUST0259,2023-09-03,Deposit,25747.93,HYD-005,0
TXN000665,CUST0144,2024-05-11,Transfer,2320.01,HYD-005,1
TXN000666,CUST0310,2023-08-27,Withdrawal,7902.74,LKN-010,1
TXN000667,CUST0229,2024-06-02,Transfer,8891.37,BLR-003,0
TXN000668,CUST0121,2024-06-23,Bill Payment,6719.77,BLR-003,0
TXN000669,CUST0176,2023-07-17,Deposit,2539.27,BLR-003,0
TXN000670,CUST0429,2023-09-17,Bill Payment,2195.25,KOL-007,0
TXN000671,CUST0339,2023-10-30,Bill Payment,4766.35,BLR-003,0
TXN000672,CUST0028,2023-12-24,Transfer,20075.89,DL-002,0
TXN000673,CUST0205,2024-02-23,Bill Payment,9436.31,HYD-005,0
TXN000674,CUST0120,2024-03-29,Bill Payment,3150.33,KOL-007,0
TXN000675,CUST0272,2023-09-13,Bill Payment,12407.28,MU-001,0
TXN000676,CUST0196,2024-02-15,Transfer,161.06,JAI-009,0
TXN000677,CUST0050,2023-07-22,Transfer,19506.81,KOL-007,0
TXN000678,CUST0440,2024-05-29,Transfer,609.32,PUN-006,0
TXN000679,CUST0131,2023-08-20,Bill Payment,3181.38,AHM-008,0
TXN000680,CUST0376,2023-11-01,Withdrawal,1282.28,JAI-009,0
TXN000681,CUST0093,2024-06-18,Transfer,1039.38,JAI-009,1
TXN000682,CUST0426,2023-07-05,Deposit,19791.19,MU-001,0
TXN000683,CUST0054,2024-03-25,Bill Payment,2803.88,PUN-006,0
TXN000684,CUST0129,2023-11-23,Withdrawal,7448.77,MU-001,1
TXN000685,CUST0030,2023-08-17,Withdrawal,4645.69,LKN-010,1
TXN000686,CUST0491,2024-06-27,Deposit,8711.93,DL-002,0
TXN000687,CUST0193,2023-09-05,Withdrawal,5389.38,DL-002,1
TXN000688,CUST0151,2023-11-07,Bill Payment,1054.06,DL-002,0
TXN000689,CUST0394,2023-11-19,Bill Payment,16244.67,PUN-006,0
TXN000690,CUST0142,2023-08-07,Deposit,2717.57,KOL-007,0
TXN000691,CUST0133,2023-07-31,Transfer,759.08,BLR-003,0
TXN000692,CUST0476,2024-03-08,Withdrawal,2940.29,LKN-010,1
TXN000693,CUST0252,2024-05-26,Deposit,29759.74,BLR-003,0
TXN000694,CUST0112,2024-02-06,Deposit,13633.24,AHM-008,0
TXN000695,CUST0018,2023-08-22,Deposit,3234.46,DL-002,0
TXN000696,CUST0398,2023-11-06,Bill Payment,3232.11,MU-001,0
TXN000697,CUST0335,2023-09-15,Deposit,3341.04,MU-001,0
TXN000698,CUST0078,2023-11-14,Transfer,59402.86,KOL-007,0
TXN000699,CUST0363,2024-03-20,Bill Payment,7772.31,AHM-008,0
TXN000700,CUST0277,2023-08-05,Withdrawal,8234.19,MU-001,1
TXN000701,CUST0419,2024-06-17,Bill Payment,16921.5,DL-002,0
TXN000702,CUST0171,2023-12-31,Transfer,6545.59,KOL-007,0
TXN000703,CUST0047,2024-05-27,Transfer,3601.66,JAI-009,0
TXN000704,CUST0042,2023-12-22,Bill Payment,3883.07,HYD-005,0
TXN000705,CUST0284,2023-09-29,Deposit,4510.12,KOL-007,0
TXN000706,CUST0357,2023-12-01,Bill Payment,4700.07,DL-002,0
TXN000707,CUST0250,2023-12-31,Deposit,11768.19,AHM-008,0
TXN000708,CUST0019,2023-09-10,Withdrawal,5230.88,MU-001,1
TXN000709,CUST0123,2024-04-29,Bill Payment,11839.16,KOL-007,0
TXN000710,CUST0330,2024-04-02,Transfer,4461.05,AHM-008,0
TXN000711,CUST0495,2024-02-16,Deposit,5401.12,MU-001,0
TXN000712,CUST0404,2023-12-20,Deposit,446.82,KOL-007,0
TXN000713,CUST0342,2024-05-30,Bill Payment,14758.78,JAI-009,0
TXN000714,CUST0120,2024-04-22,Deposit,7448.64,MU-001,0
TXN000715,CUST0335,2024-03-07,Deposit,16278.69,AHM-008,0
TXN000716,CUST0024,2024-05-12,Withdrawal,152.09,BLR-003,1
TXN000717,CUST0026,2024-05-19,Transfer,60237.46,DL-002,0
TXN000718,CUST0428,2023-09-26,Deposit,4156.77,DL-002,0
TXN000719,CUST0410,2024-04-30,Withdrawal,18579.6,DL-002,1
TXN000720,CUST0173,2024-02-04,Bill Payment,1411.08,PUN-006,0
TXN000721,CUST0295,2024-06-15,Withdrawal,10253.03,PUN-006,0
TXN000722,CUST0392,2023-10-18,Deposit,1388.39,LKN-010,0
TXN000723,CUST0062,2023-08-02,Transfer,2325.0,BLR-003,0
TXN000724,CUST0357,2023-09-25,Transfer,48866.02,JAI-009,0
TXN000725,CUST0474,2023-11-02,Deposit,3909.56,BLR-003,0
TXN000726,CUST0314,2024-05-19,Bill Payment,6379.97,BLR-003,1
TXN000727,CUST0042,2024-03-06,Deposit,13961.81,MU-001,0
TXN000728,CUST0362,2023-08-15,Transfer,,KOL-007,0
TXN000729,CUST0355,2024-02-29,Withdrawal,5887.01,CHN-004,1
TXN000730,CUST0268,2023-11-16,Bill Payment,7615.59,KOL-007,0
TXN000731,CUST0313,2023-09-28,Deposit,87912.62,LKN-010,0
TXN000732,CUST0314,2024-03-12,Deposit,4586.43,HYD-005,0
TXN000733,CUST0286,2023-07-03,Withdrawal,6256.14,CHN-004,0
TXN000734,CUST0049,2024-03-28,Transfer,17340.24,JAI-009,0
TXN000735,CUST0395,2024-02-23,Withdrawal,18520.46,HYD-005,1
TXN000736,CUST0408,2023-08-27,Withdrawal,20423.4,AHM-008,1
TXN000737,CUST0344,2023-09-20,Deposit,10577.41,MU-001,0
TXN000738,CUST0108,2023-11-23,Bill Payment,1246.87,HYD-005,0
TXN000739,CUST0023,2024-02-18,Deposit,34895.66,MU-001,0
TXN000740,CUST0081,2023-09-29,Deposit,1241.88,AHM-008,0
TXN000741,CUST0459,2023-08-06,Withdrawal,7066.8,AHM-008,0
TXN000742,CUST0215,2023-12-14,Withdrawal,1987.97,PUN-006,0
TXN000743,CUST0167,2023-08-26,Withdrawal,4550.69,DL-002,0
